user_id,date,logon_count,failed_login_count,external_ip_count,late_night_login_count,file_access_count,total_file_size,avg_file_size,max_file_size,sensitive_folder_access_count,usb_copy_count,email_count,total_email_size,avg_email_size,email_with_attachment_count,external_email_count,web_visit_count,suspicious_domain_count,usb_connect_count,total_bytes_out,avg_bytes_out,max_bytes_out,total_bytes_in,avg_bytes_in,large_upload_count,lateral_movement_count,process_count,scripting_tool_count,high_integrity_count,O,C,E,A,N,is_weekend,total_file_size_log,total_email_size_log,total_bytes_out_log,total_bytes_in_log
U0000,2025-01-15,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.03654696109068198,0.2324109242028398,0.9789284149816166,0.47645999161665975,-0.18298882785650508,-0.025828499910081303,0.6747784095467204,0.1678853786092568,0.06515243702166701,0.9986884401850733,0.0,0.5105850209676058,0.0,-0.18181818181818182,0.7070362773165543,0.8112887102905079,0.2201234743284904,0.8224566669369948,0.9299745109901405,-0.03653920476209348,-0.03653920476209348,0.6485841313651106,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.5833148928469496,0.5787509244998987,0.621804324337614,0.6276795529933055
U0000,2025-01-16,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.36579886280853835,-0.30978974635580764,0.6530869720320455,0.6700413419331327,-0.18298882785650508,-0.025828499910081303,0.9425476196843079,0.7407353044262349,0.40799777295279693,-0.3588400240447499,0.0,-0.09880193913058692,0.0,-0.18181818181818182,0.3700412860900616,0.6441013766372494,0.22373484430047083,0.542332634003708,0.8476392291943425,-0.03653920476209348,-0.03653920476209348,1.1969923596896122,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.520647035050035,0.6321280550374845,0.5933618654384407,0.6069680628341102
U0000,2025-01-17,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.03654696109068198,0.4769161647782345,1.3492426650082316,0.6913477503559112,-0.18298882785650508,-0.025828499910081303,0.9425476196843079,1.0426355702820547,0.6824692069953141,0.3199242080701617,0.0,0.14495284490869015,0.0,-0.18181818181818182,0.9473556323154598,0.664301948890647,0.44219927715092416,1.1126012105210568,0.8065407350936334,-0.03653920476209348,-0.03653920476209348,-0.0826268397342249,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.6051909218864415,0.6547354888200528,0.6395267923229287,0.6466553718361407
U0000,2025-01-18,-1.7501315788557625,0.0,0.0,-0.04476614810358452,-1.5181805188210356,-1.454497059033229,-1.5759700534761516,-1.5519304791394413,-0.18298882785650508,-0.025828499910081303,-1.4673752715539796,-1.398058057435957,-1.5364777626576518,-1.0376042561596615,0.0,-1.5613306433662495,0.0,-0.18181818181818182,-1.4820947975781573,-1.6000411941650217,-0.9429721611928475,-1.5065127120022523,-1.6186383101752424,-0.03653920476209348,-0.03653920476209348,-1.545048781932896,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,1.6583123951777,-1.656845049081901,-1.6560015489306177,-1.6571374320795846,-1.6573594305411246
U0000,2025-01-19,-1.7501315788557625,0.0,0.0,-0.04476614810358452,-1.5181805188210356,-1.454497059033229,-1.5759700534761516,-1.5519304791394413,-0.18298882785650508,-0.025828499910081303,-1.4673752715539796,-1.398058057435957,-1.5364777626576518,-1.0376042561596615,0.0,-1.5613306433662495,0.0,-0.18181818181818182,-1.4820947975781573,-1.6000411941650217,-0.9429721611928475,-1.5065127120022523,-1.6186383101752424,-0.03653920476209348,-0.03653920476209348,-1.545048781932896,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,1.6583123951777,-1.656845049081901,-1.6560015489306177,-1.6571374320795846,-1.6573594305411246
U0000,2025-01-20,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.20117291194961015,-0.4590808876089055,0.12008313185694336,0.341009682249522,-0.18298882785650508,-0.025828499910081303,0.4070091994091329,0.39266276814642387,0.5566995057486587,-0.3588400240447499,0.0,0.2668302369283287,0.0,-0.18181818181818182,-0.4486434911502463,-0.12688551506342804,0.0785296308816208,-0.07441950959172275,0.40944190254735435,-0.03653920476209348,-0.03653920476209348,0.10017590304060897,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.49806172944706034,0.6017160684490287,0.494092744414482,0.5490856809220176
U0000,2025-01-21,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.20117291194961015,-0.317818180377141,0.36077548893045447,0.45647886218668554,-0.18298882785650508,-0.025828499910081303,0.4070091994091329,0.15060101224346562,0.2737530197480801,0.3199242080701617,0.0,0.38870762894796723,0.0,-0.18181818181818182,-0.1453062896806884,0.30551310715345215,0.2149643743685183,-0.11952867138869035,0.3455598882350578,-0.03653920476209348,-0.03653920476209348,0.10017590304060897,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.5195095159691048,0.5768505934899357,0.5378824905033602,0.543912957613073
U0000,2025-01-22,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.36579886280853835,-0.15723176290001412,0.9501589318713803,0.5069980443055545,-0.18298882785650508,-0.025828499910081303,0.9425476196843079,1.010714083555573,0.6534479134441156,0.9986884401850733,0.0,0.38870762894796723,0.0,-0.18181818181818182,0.7417951943283507,0.47271155358465483,0.17153413288729896,1.1659449992967748,0.8559346303425595,-0.03653920476209348,-0.03653920476209348,0.28297864581544285,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.540867214949807,0.6524814064495634,0.6244846702644826,0.6499140279405915
U0000,2025-01-23,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.03654696109068198,-0.26169170288877525,0.23058762949570957,0.16275399413188973,-0.18298882785650508,-0.025828499910081303,0.6747784095467204,0.43568387517855645,0.339053875388643,0.3199242080701617,0.0,-0.09880193913058692,0.0,-0.18181818181818182,1.2053397378817503,0.725839370154309,0.21531613118397097,1.3393645908101457,0.828288089268746,-0.03653920476209348,-0.03653920476209348,0.46578138859027673,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.5272991480695982,0.6057808052646638,0.6566982598873858,0.6600755269132054
U0000,2025-01-24,0.5885743171653011,0.0,0.0,-0.04476614810358452,-0.36579886280853835,-0.10186314120398153,1.0579767240855085,0.04752268478317823,-0.18298882785650508,-0.025828499910081303,0.6747784095467204,0.6844779673685983,0.5935178121957874,-0.3588400240447499,0.0,-0.09880193913058692,0.0,-0.18181818181818182,0.4843716626372624,0.2327827196090574,0.21573823936251413,1.0410764851371253,0.7403121286446986,-0.03653920476209348,-0.03653920476209348,1.0141896169147784,-0.09173358013995656,-0.05973476910894989,-0.9780781989015128,-0.7669772918623998,0.8752785505206896,0.6412315125675141,1.182960825231671,-0.6030226891555271,0.5476221708656446,0.6275642209152504,0.6035533752232498,0.6421803509239165
